PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,HasCabin,FamilySize,Sex_encoded,Embarked_C,Embarked_Q,Embarked_S,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
336,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
337,0,1,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,0.6925485130875209,1,0.059159876663617626,1,False,False,True,False,False,True,False,False,False,False,False,False
338,1,1,0.8944105620296577,-0.47454519624983954,-0.4736736092984604,2.059693773056521,1,-0.5609748304808925,0,True,False,False,False,False,False,False,True,False,False,False,False
339,1,3,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
340,0,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,1,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,True,False
341,1,2,-2.1027333275006983,0.4327933656785018,0.7676298785983874,-0.12491978668775715,1,0.6792945838081278,1,False,False,True,False,False,False,False,False,True,False,False,False
342,1,1,-0.41203677443229225,2.2474704895351842,2.0089333664952354,4.647001076532463,1,2.5396987052416584,0,False,False,True,False,False,True,False,False,False,False,False,False
343,0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
344,0,2,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
345,0,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
346,1,2,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,-0.5609748304808925,0,False,False,True,False,False,False,False,False,True,False,False,False
347,1,2,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
348,1,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
349,1,3,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.32828012727224753,0,0.6792945838081278,1,False,False,True,False,False,False,False,False,False,False,False,True
350,0,3,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
351,0,3,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.4626791642426904,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
352,0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.05629239799149171,1,-0.5609748304808925,1,False,False,True,False,False,True,False,False,False,False,False,False
353,0,3,-1.1036853643239128,0.4327933656785018,0.7676298785983874,-0.5028639729296732,0,0.6792945838081278,1,True,False,False,False,False,False,False,False,False,False,False,True
354,0,3,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
355,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
356,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
357,1,1,-0.5657364610748746,-0.47454519624983954,0.7676298785983874,0.4589861417231558,1,0.059159876663617626,0,False,False,True,False,False,False,False,True,False,False,False,False
358,0,2,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
359,1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
360,1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
361,0,3,0.8175607187083667,0.4327933656785018,4.491540342288931,-0.08666388103324908,0,2.5396987052416584,1,False,False,True,False,False,False,False,False,False,False,False,True
362,0,2,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,-0.09027201697708476,0,0.059159876663617626,1,True,False,False,False,False,False,False,False,False,False,False,True
363,0,3,1.2018099353148226,-0.47454519624983954,0.7676298785983874,-0.3573908580066095,0,0.059159876663617626,0,True,False,False,False,False,False,False,False,False,False,False,True
364,0,3,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
365,0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0,0.059159876663617626,1,False,True,False,False,False,False,False,False,False,False,False,True
366,0,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
367,1,1,2.3545575851341902,0.4327933656785018,-0.4736736092984604,0.8667135572514657,1,0.059159876663617626,0,True,False,False,False,False,False,True,False,False,False,False,False
368,1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,-0.5609748304808925,0,True,False,False,False,False,False,False,False,False,False,False,True
369,1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
370,1,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,0.7469121684912956,1,-0.5609748304808925,0,True,False,False,False,True,False,False,False,False,False,False,False
371,1,1,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,0.4678796330534696,1,0.059159876663617626,1,True,False,False,False,False,False,False,True,False,False,False,False
372,0,3,-0.8731358343600393,0.4327933656785018,-0.4736736092984604,-0.5176307525123133,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
373,0,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
374,0,1,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
375,0,3,-2.025883484179407,2.2474704895351842,0.7676298785983874,-0.22408312108167944,0,1.9195639980971482,0,False,False,True,False,False,False,False,False,False,False,False,True
376,1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,1.0060617003323709,0,0.059159876663617626,0,True,False,False,False,False,False,False,False,False,False,False,True
377,1,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
378,0,1,-0.1814872444684187,-0.47454519624983954,2.0089333664952354,3.610064686423428,1,0.6792945838081278,1,True,False,False,False,False,True,False,False,False,False,False,False
379,0,3,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.5676312212027554,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
380,0,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
381,1,1,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,0,-0.5609748304808925,0,True,False,False,False,False,False,False,False,False,False,False,True
382,1,3,-2.1795831708219895,-0.47454519624983954,2.0089333664952354,-0.33146744825388363,0,0.6792945838081278,0,True,False,False,False,False,False,False,False,False,False,False,True
383,0,3,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
384,1,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
385,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
386,0,2,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
387,0,3,-2.1795831708219895,4.0621476133918675,2.0089333664952354,0.2958951755118318,0,3.779968119530679,1,False,False,True,False,False,False,False,False,False,False,False,True
388,1,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
389,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49279662933638163,0,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,False,True
390,1,2,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.40680540729992204,0,-0.5609748304808925,0,True,False,False,False,False,False,False,False,False,False,False,True
391,1,1,0.5101613454232019,0.4327933656785018,2.0089333664952354,1.7677408088510642,1,1.299429290952638,1,False,False,True,False,True,False,False,False,False,False,False,False
392,1,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
393,0,3,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.4888542575852486,0,0.6792945838081278,1,False,False,True,False,False,False,False,False,False,False,False,True
394,1,1,-0.48888661775358344,0.4327933656785018,-0.4736736092984604,1.6323350375212924,1,0.059159876663617626,0,True,False,False,False,False,False,True,False,False,False,False,False
395,1,3,-0.41203677443229225,-0.47454519624983954,2.0089333664952354,-0.312172377522981,1,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,True,False,False
396,0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
397,0,3,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
398,0,2,1.2786597786361138,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
399,0,2,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
400,1,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.393717860628643,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
401,1,3,0.7407108753870755,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
402,0,3,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
403,0,3,-0.6425863043961658,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
404,0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
405,0,3,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
406,0,2,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
407,0,3,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
408,1,2,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.2708962687904854,0,0.6792945838081278,1,False,False,True,False,False,False,False,False,False,False,False,True
409,0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
410,0,3,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,1.9195639980971482,0,False,False,True,False,False,False,False,False,False,False,False,True
411,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
412,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5103319284071769,0,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,False,True
413,1,1,0.27961181545932834,0.4327933656785018,-0.4736736092984604,1.163700193253568,1,0.059159876663617626,0,False,True,False,False,False,True,False,False,False,False,False,False
414,0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
415,1,3,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
416,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
417,1,2,0.35646165878061953,0.4327933656785018,0.7676298785983874,0.005955680025033696,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
418,1,2,-0.8731358343600393,-0.47454519624983954,2.0089333664952354,-0.3866707201133388,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
419,0,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
420,0,3,-1.4879345809303688,-0.47454519624983954,2.0089333664952354,-0.1621689579829361,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
421,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
422,0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,0,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,False,True
423,0,3,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4898609919445778,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
424,0,3,-0.10463740114712752,0.4327933656785018,0.7676298785983874,-0.35848215805212236,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
425,0,3,-0.8731358343600393,0.4327933656785018,0.7676298785983874,-0.2414492887801075,0,0.6792945838081278,1,False,False,True,False,False,False,False,False,False,False,False,True
426,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
427,1,2,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
428,1,2,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
429,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,False,True
430,1,3,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,1,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,False,False
431,1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,-0.5609748304808925,1,False,False,True,False,False,True,False,False,False,False,False,False
432,1,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
433,1,2,0.9712604053509489,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
434,0,3,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
435,0,1,1.5860591519212783,0.4327933656785018,-0.4736736092984604,0.4771073601910807,1,0.059159876663617626,1,False,False,True,False,False,False,False,True,False,False,False,False
436,1,1,-1.180535207645204,0.4327933656785018,2.0089333664952354,1.7677408088510642,1,1.299429290952638,0,False,False,True,False,True,False,False,False,False,False,False,False
437,0,3,-0.6425863043961658,1.340131927606843,2.0089333664952354,0.04370821849987721,0,1.9195639980971482,0,False,False,True,False,False,False,False,False,False,False,False,True
438,1,2,-0.41203677443229225,1.340131927606843,3.250236854392083,-0.2708962687904854,0,2.5396987052416584,0,False,False,True,False,False,False,False,False,False,False,False,True
439,0,1,2.661956958419355,0.4327933656785018,4.491540342288931,4.647001076532463,1,2.5396987052416584,1,False,False,True,False,False,True,False,False,False,False,False,False
440,0,2,0.12591212881674602,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
441,1,2,1.2018099353148226,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
442,0,3,-0.719436147717457,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
443,0,3,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
444,1,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
445,1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.48507900373776425,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
446,1,1,-1.949033640858116,-0.47454519624983954,2.0089333664952354,0.9997696105865636,1,0.6792945838081278,1,False,False,True,True,False,False,False,False,False,False,False,False
447,1,2,-1.2573850509664952,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
448,1,1,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
449,1,3,-1.8721837975368247,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,1.299429290952638,0,True,False,False,False,False,False,False,False,False,False,False,True
450,1,1,1.7397588385638607,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,-0.5609748304808925,1,False,False,True,False,False,True,False,False,False,False,False,False
451,0,2,0.5101613454232019,0.4327933656785018,2.0089333664952354,-0.08968408411123653,0,1.299429290952638,1,False,False,True,False,False,False,False,False,False,False,False,True
452,0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
453,0,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.08968408411123653,1,-0.5609748304808925,1,True,False,False,False,False,True,False,False,False,False,False,False
454,1,1,1.5092093085999871,0.4327933656785018,-0.4736736092984604,1.145663540471827,1,0.059159876663617626,1,True,False,False,False,False,True,False,False,False,False,False,False
455,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
456,1,3,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
457,0,1,2.738806801740646,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,False,False
458,1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,0.395813560675251,1,0.059159876663617626,0,False,False,True,False,False,False,True,False,False,False,False,False
459,1,2,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
460,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,False,True
461,1,1,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,False,False
462,0,3,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
463,0,1,1.3555096219574048,-0.47454519624983954,-0.4736736092984604,0.12676380314453292,1,-0.5609748304808925,1,False,False,True,False,False,False,False,True,False,False,False,False
464,0,2,1.432359465278696,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
465,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
466,0,3,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
467,0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
468,0,1,2.0471582118490255,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
469,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4928811950225652,0,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,False,True
470,1,3,-2.1987956316523123,1.340131927606843,0.7676298785983874,-0.26066180729354516,0,1.299429290952638,0,True,False,False,False,False,False,False,False,False,False,False,True
471,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
472,0,3,0.6638610320657843,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
473,1,2,0.27961181545932834,0.4327933656785018,2.0089333664952354,-0.08968408411123653,0,1.299429290952638,0,False,False,True,False,False,False,False,False,False,False,False,True
474,1,2,-0.48888661775358344,-0.47454519624983954,-0.4736736092984604,-0.3707300882677209,1,-0.5609748304808925,0,True,False,False,False,False,False,True,False,False,False,False,False
475,0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.45034666834090825,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
476,0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.39858208016340624,1,-0.5609748304808925,1,False,False,True,True,False,False,False,False,False,False,False,False
477,0,2,0.35646165878061953,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
478,0,3,-0.027787557825836348,0.4327933656785018,-0.4736736092984604,-0.5065566745596926,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
479,0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4969926981460655,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
480,1,3,-2.1027333275006983,-0.47454519624983954,0.7676298785983874,-0.4010166847337793,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
481,0,3,-1.56478442425166,4.0621476133918675,2.0089333664952354,0.2958951755118318,0,3.779968119530679,1,False,False,True,False,False,False,False,False,False,False,False,True
482,0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
483,0,3,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
484,1,3,2.585107115098064,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
485,1,1,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,1.1854295476653287,1,0.059159876663617626,1,True,False,False,False,True,False,False,False,False,False,False,False
486,0,3,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,1.9195639980971482,0,False,False,True,False,False,False,False,False,False,False,False,True
487,1,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,1.163700193253568,1,0.059159876663617626,0,False,False,True,False,False,True,False,False,False,False,False,False
488,0,1,2.200857898491608,-0.47454519624983954,-0.4736736092984604,-0.05042144409739929,1,-0.5609748304808925,1,True,False,False,False,True,False,False,False,False,False,False,False
489,0,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
490,1,3,-1.56478442425166,0.4327933656785018,0.7676298785983874,-0.32828012727224753,0,0.6792945838081278,1,False,False,True,False,False,False,False,False,False,False,False,True
491,0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.2463983948905696,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
492,0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
493,0,1,1.9703083685277343,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,-0.5609748304808925,1,False,False,True,False,False,True,False,False,False,False,False,False
494,0,1,3.1999058616683933,-0.47454519624983954,-0.4736736092984604,0.3483299278831318,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
495,0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
496,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3573083057891445,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
497,1,1,1.893458525206443,0.4327933656785018,-0.4736736092984604,0.9274538680872313,1,0.059159876663617626,0,True,False,False,False,False,False,True,False,False,False,False,False
498,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3443878770215141,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
499,0,1,-0.33518693111100106,0.4327933656785018,2.0089333664952354,2.4029901895877646,1,1.299429290952638,0,False,False,True,False,False,True,False,False,False,False,False,False
500,0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
501,0,3,-0.9499856776813305,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
502,0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
503,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4948100980550399,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
